"study_id","site_id","plot_id","plant_id","year","month","day","species","plot_radius","alive_or_dead","decay_class","diameter","diameter_height","diameter_flag","basal_area","basal_density","total_height","canopy_height","height_method","canopy_quality","plant_AGB_kg_general","plant_AGC_kg_general","plant_AGB_kg_species","plant_AGC_kg_species","plant_BGB_kg","plant_BGC_kg","plant_notes"
"Romero_et_al_2025","SL14","1","SL14_1_2",2016,9,16,"Rhizophora racemosa",2,"alive",NA,"10.8","3.1","diameter above lowest prop root","0.00915624","91.562400000000011","15","10","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL14","1","SL14_1_4",2016,9,16,"Peliciera rhizophorae",7,"alive",NA,"5.7","1.3","DBH","0.002550465","25.504650000000002","10","5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL14","2","SL14_2_1",2016,9,16,"Rhizophora mangle",2,"alive",NA,"10","3.2","diameter above lowest prop root","0.00785","78.5","14","8","clinometer","high",NA,NA,NA,NA,NA,NA,"plaga insectos, fuste hueco"
"Romero_et_al_2025","SL14","2","SL14_2_5",2016,9,16,"Rhizophora mangle",2,"alive",NA,"10.5","6.1","diameter above lowest prop root","0.008654625","86.546250000000015","20","16","clinometer","high",NA,NA,NA,NA,NA,NA,"fuste hueco, plaga insectos"
"Romero_et_al_2025","SL14","2","SL14_2_4",2016,9,16,"Rhizophora mangle",2,"alive",NA,"13.5","4.1","diameter above lowest prop root","0.014306625","143.06625","19","10","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL14","2","SL14_2_2",2016,9,16,"Rhizophora mangle",2,"alive",NA,"19.4","5.5","diameter above lowest prop root","0.02954426","295.44259999999997","32","28","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL14","2","SL14_2_3",2016,9,16,"Rhizophora mangle",2,"alive",NA,"21.1","4.2","diameter above lowest prop root","0.034948985","349.48985000000005","30","26","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL14","2","SL14_2_6",2016,9,16,"Rhizophora mangle",2,"alive",NA,"23.2","5.2","diameter above lowest prop root","0.04225184","422.51840000000004","30","25","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL14","3","SL14_3_3",2016,9,16,"Rhizophora mangle",7,"alive",NA,"5","2","diameter above lowest prop root","0.0019625","19.625","10","8","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL14","3","SL14_3_8",2016,9,16,"Rhizophora mangle",7,"alive",NA,"5.5","1.9","diameter above lowest prop root","0.002374625","23.74625","11","6","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL14","3","SL14_3_9",2016,9,16,"Rhizophora mangle",7,"alive",NA,"5.5","1.5","diameter above lowest prop root","0.002374625","23.74625","8","6","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL14","3","SL14_3_1",2016,9,16,"Rhizophora mangle",7,"alive",NA,"6","2","diameter above lowest prop root","0.002826","28.259999999999998","12","10","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL14","3","SL14_3_5",2016,9,16,"Rhizophora mangle",7,"alive",NA,"6.1","2","diameter above lowest prop root","0.002920985","29.209849999999996","11","8","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL14","3","SL14_3_4",2016,9,16,"Rhizophora mangle",2,"alive",NA,"12.7","2","diameter above lowest prop root","0.012661265","126.61265","8","3","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos, fuste hueco"
"Romero_et_al_2025","SL14","3","SL14_3_7",2016,9,16,"Rhizophora mangle",2,"alive",NA,"13.7","2.6","diameter above lowest prop root","0.014733665","147.33664999999999","15","6","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL14","3","SL14_3_2",2016,9,16,"Rhizophora mangle",2,"alive",NA,"15.1","1.9","diameter above lowest prop root","0.017898785","178.98785000000001","7","6","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos, fuste hueco"
"Romero_et_al_2025","SL14","3","SL14_3_6",2016,9,16,"Rhizophora mangle",2,"alive",NA,"16","3.8","diameter above lowest prop root","0.020096","200.95999999999998","14","12","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL14","4","SL14_4_6",2016,9,16,"Rhizophora mangle",7,"alive",NA,"7.1","3.2","diameter above lowest prop root","0.003957185","39.571849999999991","9","4","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL14","4","SL14_4_5",2016,9,16,"Rhizophora mangle",7,"alive",NA,"8.8","4.5","diameter above lowest prop root","0.00607904","60.790400000000005","9","5","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL14","4","SL14_4_4",2016,9,16,"Rhizophora mangle",7,"alive",NA,"9.5","2.8","diameter above lowest prop root","0.007084625","70.846249999999998","9","7","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL14","4","SL14_4_1",2016,9,16,"Rhizophora mangle",2,"alive",NA,"10.9","2.2","diameter above lowest prop root","0.009326585","93.26585","12","8","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL14","4","SL14_4_3",2016,9,16,"Rhizophora mangle",2,"alive",NA,"10.9","2.3","diameter above lowest prop root","0.009326585","93.26585","9","6","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL14","4","SL14_4_7",2016,9,16,"Rhizophora mangle",2,"alive",NA,"11.5","3.4","diameter above lowest prop root","0.010381625","103.81625","10","8","clinometer","low",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL14","4","SL14_4_2",2016,9,16,"Rhizophora mangle",2,"alive",NA,"12.2","3","diameter above lowest prop root","0.01168394","116.83939999999998","8","6","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos, plaga insectos"
"Romero_et_al_2025","SL14","5","SL14_5_1",2016,9,16,"Rhizophora mangle",7,"alive",NA,"8.5","4.1","diameter above lowest prop root","0.005671625","56.716250000000002","12","6","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL14","5","SL14_5_7",2016,9,16,"Rhizophora mangle",7,"alive",NA,"9.6","3.7","diameter above lowest prop root","0.00723456","72.345600000000005","7.5","4","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL14","5","SL14_5_8",2016,9,16,"Rhizophora mangle",2,"alive",NA,"10","2","diameter above lowest prop root","0.00785","78.5","6.5","4","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos, sano"
"Romero_et_al_2025","SL14","5","SL14_5_6",2016,9,16,"Rhizophora mangle",2,"alive",NA,"10.5","2.5","diameter above lowest prop root","0.008654625","86.546250000000015","9","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL14","5","SL14_5_2",2016,9,16,"Rhizophora mangle",2,"dead","3","11.5","1.8","diameter above lowest prop root","0.010381625","103.81625","6","5","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos, fuste hueco"
"Romero_et_al_2025","SL14","5","SL14_5_4",2016,9,16,"Rhizophora mangle",2,"alive",NA,"13.1","2.9","diameter above lowest prop root","0.013471385","134.71385000000001","9","3.5","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL14","5","SL14_5_5",2016,9,16,"Rhizophora mangle",2,"alive",NA,"14.5","3.8","diameter above lowest prop root","0.016504625","165.04625000000001","10","6","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL14","5","SL14_5_8",2016,9,16,"Rhizophora mangle",2,"alive",NA,"24","2.8","diameter above lowest prop root","0.045216","452.15999999999997","11","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos, sano"
"Romero_et_al_2025","SL14","5","SL14_5_3",2016,9,16,"Peliciera rhizophorae",2,"alive",NA,"12","1.5","diameter above lowest prop root","0.011304","113.03999999999999","5","2.5","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL2","1","SL2_1_5",2016,1,10,"Rhizophora mangle",2,"alive",NA,"10.5","3.4","diameter above lowest prop root","8.6546250000000009E-3","86.546250000000015","14","5","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL2","1","SL2_1_2",2016,1,10,"Rhizophora mangle",2,"alive",NA,"12.4","3.1","diameter above lowest prop root","1.2070160000000002E-2","120.70160000000001","16","8","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL2","1","SL2_1_4",2016,1,10,"Rhizophora mangle",2,"alive",NA,"17","3","diameter above lowest prop root","2.2686500000000002E-2","226.86500000000001","12","5","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL2","1","SL2_1_1",2016,1,10,"Rhizophora mangle",2,"alive",NA,"24","2.6","diameter above lowest prop root","4.5215999999999999E-2","452.15999999999997","30","10","clinometer","low",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL2","1","SL2_1_3",2016,1,10,"Rhizophora mangle",2,"alive",NA,"24","2.6","diameter above lowest prop root","4.5215999999999999E-2","452.15999999999997","18","12","clinometer","low",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL2","2","SL2_2_7",2016,1,10,"Rhizophora mangle",2,"alive",NA,"4.2","1.3","diameter above lowest prop root","1.38474E-3","13.8474","5","3","clinometer","low",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL2","2","SL2_2_3",2016,1,10,"Rhizophora mangle",7,"alive",NA,"5","3.5","diameter above lowest prop root","1.9624999999999998E-3","19.625","8","5","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL2","2","SL2_2_8",2016,1,10,"Rhizophora mangle",7,"alive",NA,"5.5","1.9","diameter above lowest prop root","2.374625E-3","23.74625","6","3","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL2","2","SL2_2_5",2016,1,10,"Rhizophora mangle",7,"alive",NA,"7.5","2.5","diameter above lowest prop root","4.4156250000000003E-3","44.15625","8","5","clinometer","low",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL2","2","SL2_2_4",2016,1,10,"Rhizophora mangle",7,"alive",NA,"8.6999999999999993","2.2","diameter above lowest prop root","5.9416649999999988E-3","59.41664999999999","12","8","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL2","2","SL2_2_6",2016,1,10,"Rhizophora mangle",7,"alive",NA,"9.5","2.7","diameter above lowest prop root","7.0846249999999998E-3","70.846249999999998","9","5","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL2","2","SL2_2_2",2016,1,10,"Rhizophora mangle",2,"alive",NA,"13","3.7","diameter above lowest prop root","1.3266499999999999E-2","132.66499999999999","12","5","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL2","2","SL2_2_1",2016,1,10,"Rhizophora mangle",2,"alive",NA,"19","2","diameter above lowest prop root","2.8338499999999999E-2","283.38499999999999","15","6","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL2","3","SL2_3_3",2016,1,10,"Rhizophora mangle",2,"alive",NA,"3.5","1.8","diameter above lowest prop root","9.6162500000000013E-4","9.6162500000000009","5","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL2","3","SL2_3_1",2016,1,10,"Rhizophora mangle",2,"alive",NA,"4","1.5","diameter above lowest prop root","1.256E-3","12.559999999999999","5","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL2","3","SL2_3_2",2016,1,10,"Rhizophora mangle",7,"alive",NA,"5.3","1.6","diameter above lowest prop root","2.205065E-3","22.050650000000001","5","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL2","4","SL2_4_1",2016,1,10,"Rhizophora mangle",2,"alive",NA,"12.3","1.7","diameter above lowest prop root","1.1876265000000002E-2","118.76265000000002","12","8","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","1","SL3_1_1",2016,9,19,"Rhizophora mangle",7,"alive",NA,"7.3","2.7","diameter above lowest prop root","4.1832650000000002E-3","41.832650000000001","14","5","clinometer","low",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","1","SL3_1_3",2016,9,19,"Rhizophora mangle",7,"alive",NA,"8","2.8","diameter above lowest prop root","5.0239999999999998E-3","50.239999999999995","18","10","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","1","SL3_1_7",2016,9,19,"Rhizophora mangle",7,"alive",NA,"9.3000000000000007","2.4","diameter above lowest prop root","6.7894650000000015E-3","67.894650000000013","15","5","clinometer","low",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","1","SL3_1_4",2016,9,19,"Rhizophora mangle",2,"alive",NA,"11","2.2","diameter above lowest prop root","9.4985E-3","94.984999999999999","14","7","clinometer","low",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","1","SL3_1_6",2016,9,19,"Rhizophora mangle",2,"alive",NA,"13.9","3.7","diameter above lowest prop root","1.5166985000000003E-2","151.66985000000003","19","12","clinometer","low",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","1","SL3_1_5",2016,9,19,"Rhizophora mangle",2,"alive",NA,"17","4.5","diameter above lowest prop root","2.2686500000000002E-2","226.86500000000001","18","9","clinometer","low",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","1","SL3_1_8",2016,9,19,"Rhizophora mangle",2,"alive",NA,"17.399999999999999","4.4","diameter above lowest prop root","2.3766659999999995E-2","237.66659999999996","16","10","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","1","SL3_1_2",2016,9,19,"Rhizophora mangle",2,"alive",NA,"20.9","4","diameter above lowest prop root","3.4289584999999997E-2","342.89585","16","8","clinometer","low",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","2","SL3_2_1",2016,9,19,"Rhizophora mangle",2,"alive",NA,"10.5","3","diameter above lowest prop root","8.6546250000000009E-3","86.546250000000015","18","16","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","3","SL3_3_3",2016,9,19,"Rhizophora mangle",7,"alive",NA,"9.5","3.2","diameter above lowest prop root","7.0846249999999998E-3","70.846249999999998","10","6","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL3","3","SL3_3_7",2016,9,19,"Rhizophora mangle",2,"alive",NA,"10","3","diameter above lowest prop root","7.8499999999999993E-3","78.5","16","12","clinometer","low",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","3","SL3_3_8",2016,9,19,"Rhizophora mangle",2,"alive",NA,"10.5","3.3","diameter above lowest prop root","8.6546250000000009E-3","86.546250000000015","8","6","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL3","3","SL3_3_2",2016,9,19,"Rhizophora mangle",2,"alive",NA,"12","5","diameter above lowest prop root","1.1304E-2","113.03999999999999","10","8","clinometer","low",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","3","SL3_3_4",2016,9,19,"Rhizophora mangle",2,"alive",NA,"12.8","2.9","diameter above lowest prop root","1.2861440000000002E-2","128.61440000000002","14","8","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL3","3","SL3_3_10",2016,9,19,"Rhizophora mangle",2,"alive",NA,"13","4.2","diameter above lowest prop root","1.3266499999999999E-2","132.66499999999999","16","8","clinometer","low",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","3","SL3_3_6",2016,9,19,"Rhizophora mangle",2,"alive",NA,"13.5","3.8","diameter above lowest prop root","1.4306625E-2","143.06625","18","14","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","3","SL3_3_5",2016,9,19,"Rhizophora mangle",2,"alive",NA,"13.8","4.3","diameter above lowest prop root","1.4949540000000002E-2","149.49540000000002","12","10","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL3","3","SL3_3_9",2016,9,19,"Rhizophora racemosa",7,"alive",NA,"8.1999999999999993","3.2","diameter above lowest prop root","5.2783400000000003E-3","52.7834","12","8","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","3","SL3_3_12",2016,9,19,"Rhizophora racemosa",2,"alive",NA,"10.199999999999999","3.3","diameter above lowest prop root","8.1671399999999998E-3","81.671399999999991","17","14","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","3","SL3_3_11",2016,9,19,"Rhizophora racemosa",2,"alive",NA,"10.8","3.8","diameter above lowest prop root","9.1562400000000013E-3","91.562400000000011","16","14","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","3","SL3_3_1",2016,9,19,"Rhizophora racemosa",2,"alive",NA,"14.8","3.7","diameter above lowest prop root","1.7194640000000001E-2","171.94640000000001","20","18","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","4","SL3_4_2",2016,9,19,"Rhizophora racemosa",7,"dead","2","6.2","2","diameter above lowest prop root","3.0175400000000004E-3","30.175400000000003","10","5","clinometer",NA,NA,NA,NA,NA,NA,NA,NA
"Romero_et_al_2025","SL3","4","SL3_4_13",2016,9,19,"Rhizophora racemosa",7,"alive",NA,"7.7","3.6","diameter above lowest prop root","4.6542650000000012E-3","46.542650000000009","15","12","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","4","SL3_4_4",2016,9,19,"Rhizophora racemosa",7,"alive",NA,"7.8","2.2","diameter above lowest prop root","4.7759400000000002E-3","47.759399999999999","20","18","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL3","4","SL3_4_19",2016,9,19,"Rhizophora racemosa",7,"alive",NA,"8","2.7","diameter above lowest prop root","5.0239999999999998E-3","50.239999999999995","16","14","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","4","SL3_4_15",2016,9,19,"Rhizophora racemosa",7,"alive",NA,"8.4","2.5","diameter above lowest prop root","5.5389599999999999E-3","55.389600000000002","17","15","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","4","SL3_4_16",2016,9,19,"Rhizophora racemosa",7,"alive",NA,"8.5","2.8","diameter above lowest prop root","5.6716250000000005E-3","56.716250000000002","17","15","clinometer","low",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","4","SL3_4_10",2016,9,19,"Rhizophora racemosa",7,"alive",NA,"8.6999999999999993","2.6","diameter above lowest prop root","5.9416649999999988E-3","59.41664999999999","15","10","clinometer","low",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","4","SL3_4_5",2016,9,19,"Rhizophora racemosa",7,"alive",NA,"9.5","3.4","diameter above lowest prop root","7.0846249999999998E-3","70.846249999999998","16","10","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","4","SL3_4_11",2016,9,19,"Rhizophora racemosa",7,"alive",NA,"9.6","3","diameter above lowest prop root","7.2345600000000001E-3","72.345600000000005","18","16","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","4","SL3_4_17",2016,9,19,"Rhizophora racemosa",7,"alive",NA,"9.6999999999999993","2.6","diameter above lowest prop root","7.386064999999999E-3","73.860649999999993","18","16","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","4","SL3_4_1",2016,9,19,"Rhizophora racemosa",7,"alive",NA,"9.8000000000000007","2.5","diameter above lowest prop root","7.5391400000000015E-3","75.391400000000019","18","16","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","4","SL3_4_3",2016,9,19,"Rhizophora racemosa",7,"alive",NA,"9.9","2.3","diameter above lowest prop root","7.6937850000000016E-3","76.937850000000012","18","15","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL3","4","SL3_4_12",2016,9,19,"Rhizophora racemosa",2,"alive",NA,"10.6","2.6","diameter above lowest prop root","8.8202599999999999E-3","88.202600000000004","20","18","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","4","SL3_4_18",2016,9,19,"Rhizophora racemosa",2,"alive",NA,"10.6","3.3","diameter above lowest prop root","8.8202599999999999E-3","88.202600000000004","18","13","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL3","4","SL3_4_21",2016,9,19,"Rhizophora racemosa",2,"alive",NA,"11","3.3","diameter above lowest prop root","9.4985E-3","94.984999999999999","15","14","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","4","SL3_4_7",2016,9,19,"Rhizophora racemosa",2,"alive",NA,"11.4","3.1","diameter above lowest prop root","1.020186E-2","102.01860000000001","15","8","clinometer","low",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","4","SL3_4_14",2016,9,19,"Rhizophora racemosa",2,"alive",NA,"11.4","3.3","diameter above lowest prop root","1.020186E-2","102.01860000000001","18","16","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","4","SL3_4_6",2016,9,19,"Rhizophora racemosa",2,"alive",NA,"11.9","3.7","diameter above lowest prop root","1.1116385000000001E-2","111.16385000000001","20","12","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","4","SL3_4_8",2016,9,19,"Rhizophora racemosa",2,"alive",NA,"12","3.2","diameter above lowest prop root","1.1304E-2","113.03999999999999","18","12","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","4","SL3_4_9",2016,9,19,"Rhizophora racemosa",2,"alive",NA,"12.1","3.3","diameter above lowest prop root","1.1493185E-2","114.93185","18","16","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL3","4","SL3_4_20",2016,9,19,"Rhizophora racemosa",2,"alive",NA,"12.7","3.6","diameter above lowest prop root","1.2661265E-2","126.61265","18","16","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","5","SL3_5_1",2016,9,19,"Rhizophora mangle",7,"alive",NA,"9.6999999999999993","3.3","diameter above lowest prop root","7.386064999999999E-3","73.860649999999993","12","8","clinometer","low",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","5","SL3_5_7",2016,9,19,"Rhizophora mangle",2,"alive",NA,"10.199999999999999","4.2","diameter above lowest prop root","8.1671399999999998E-3","81.671399999999991","15","7","clinometer","low",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","5","SL3_5_6",2016,9,19,"Rhizophora mangle",2,"alive",NA,"11.2","2.4","diameter above lowest prop root","9.8470399999999996E-3","98.470399999999998","12","8","clinometer","low",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL3","5","SL3_5_9",2016,9,19,"Rhizophora mangle",2,"alive",NA,"11.3","2.9","diameter above lowest prop root","1.0023665000000001E-2","100.23665000000001","14.5","9","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
